id,Class
3380,Sydney
3381,Brisbane
3382,Melbourne
3383,Brisbane
3384,Perth
3385,Melbourne
3386,Perth
3387,Melbourne
3388,Melbourne
3389,Sydney
3390,Melbourne
3391,Sydney
3392,Sydney
3393,Sydney
3394,Perth
3395,Brisbane
3396,Melbourne
3397,Melbourne
3398,Sydney
3399,Brisbane
3400,Sydney
3401,Melbourne
3402,Melbourne
3403,Perth
3404,Perth
3405,Sydney
3406,Sydney
3407,Sydney
3408,Perth
3409,Perth
3410,Perth
3411,Brisbane
3412,Perth
3413,Melbourne
3414,Melbourne
3415,Sydney
3416,Perth
3417,Melbourne
3418,Sydney
3419,Sydney
3420,Perth
3421,Sydney
3422,Brisbane
3423,Perth
3424,Melbourne
3425,Perth
3426,Sydney
3427,Melbourne
3428,Melbourne
3429,Melbourne
3430,Sydney
3431,Brisbane
3432,Brisbane
3433,Melbourne
3434,Brisbane
3435,Brisbane
3436,Brisbane
3437,Brisbane
3438,Perth
3439,Perth
3440,Melbourne
3441,Sydney
3442,Melbourne
3443,Melbourne
3444,Melbourne
3445,Brisbane
3446,Perth
3447,Brisbane
3448,Melbourne
3449,Perth
3450,Sydney
3451,Melbourne
3452,Melbourne
3453,Brisbane
3454,Melbourne
3455,Melbourne
3456,Sydney
3457,Perth
3458,Perth
3459,Sydney
3460,Perth
3461,Melbourne
3462,Perth
3463,Sydney
3464,Perth
3465,Brisbane
3466,Melbourne
3467,Melbourne
3468,Sydney
3469,Brisbane
3470,Melbourne
3471,Melbourne
3472,Melbourne
3473,Sydney
3474,Brisbane
3475,Melbourne
3476,Brisbane
3477,Melbourne
3478,Perth
3479,Melbourne
3480,Sydney
3481,Sydney
3482,Melbourne
3483,Melbourne
3484,Melbourne
3485,Melbourne
3486,Perth
3487,Perth
3488,Perth
3489,Brisbane
3490,Perth
3491,Brisbane
3492,Sydney
3493,Melbourne
3494,Sydney
3495,Brisbane
3496,Sydney
3497,Melbourne
3498,Brisbane
3499,Melbourne
3500,Melbourne
3501,Perth
3502,Sydney
3503,Brisbane
3504,Melbourne
3505,Sydney
3506,Brisbane
3507,Brisbane
3508,Brisbane
3509,Melbourne
3510,Brisbane
3511,Melbourne
3512,Brisbane
3513,Melbourne
3514,Brisbane
3515,Melbourne
3516,Melbourne
3517,Brisbane
3518,Perth
3519,Sydney
3520,Sydney
3521,Sydney
3522,Brisbane
3523,Melbourne
3524,Melbourne
3525,Perth
3526,Brisbane
3527,Sydney
3528,Sydney
3529,Melbourne
3530,Melbourne
3531,Brisbane
3532,Sydney
3533,Melbourne
3534,Melbourne
3535,Brisbane
3536,Sydney
3537,Brisbane
3538,Perth
3539,Melbourne
3540,Melbourne
3541,Perth
3542,Melbourne
3543,Sydney
3544,Perth
3545,Perth
3546,Brisbane
3547,Melbourne
3548,Brisbane
3549,Perth
3550,Brisbane
3551,Perth
3552,Brisbane
3553,Melbourne
3554,Sydney
3555,Sydney
3556,Brisbane
3557,Perth
3558,Melbourne
3559,Perth
3560,Sydney
3561,Sydney
3562,Melbourne
3563,Perth
3564,Sydney
3565,Melbourne
3566,Melbourne
3567,Perth
3568,Perth
3569,Perth
3570,Melbourne
3571,Perth
3572,Melbourne
3573,Brisbane
3574,Melbourne
3575,Brisbane
3576,Brisbane
3577,Sydney
3578,Perth
3579,Sydney
3580,Brisbane
3581,Perth
3582,Melbourne
3583,Melbourne
3584,Sydney
3585,Sydney
3586,Perth
3587,Sydney
3588,Brisbane
3589,Brisbane
3590,Sydney
3591,Sydney
3592,Melbourne
3593,Brisbane
3594,Sydney
3595,Perth
3596,Sydney
3597,Perth
3598,Perth
3599,Brisbane
3600,Perth
3601,Perth
3602,Melbourne
3603,Perth
3604,Sydney
3605,Melbourne
3606,Brisbane
3607,Perth
3608,Melbourne
3609,Sydney
3610,Sydney
3611,Brisbane
3612,Sydney
3613,Perth
3614,Brisbane
3615,Melbourne
3616,Perth
3617,Perth
3618,Brisbane
3619,Sydney
3620,Melbourne
3621,Melbourne
3622,Perth
3623,Perth
3624,Perth
3625,Melbourne
3626,Melbourne
3627,Brisbane
3628,Sydney
3629,Melbourne
3630,Brisbane
3631,Brisbane
3632,Perth
3633,Perth
3634,Perth
3635,Brisbane
3636,Melbourne
3637,Perth
3638,Melbourne
3639,Perth
3640,Melbourne
3641,Brisbane
3642,Sydney
3643,Melbourne
3644,Melbourne
3645,Sydney
3646,Perth
3647,Perth
3648,Sydney
3649,Sydney
3650,Brisbane
3651,Sydney
3652,Brisbane
3653,Sydney
3654,Perth
3655,Perth
3656,Perth
3657,Brisbane
3658,Perth
3659,Brisbane
3660,Brisbane
3661,Sydney
3662,Brisbane
3663,Perth
3664,Sydney
3665,Brisbane
3666,Perth
3667,Brisbane
3668,Sydney
3669,Sydney
3670,Melbourne
3671,Perth
3672,Brisbane
3673,Brisbane
3674,Melbourne
3675,Brisbane
3676,Brisbane
3677,Sydney
3678,Perth
3679,Perth
3680,Melbourne
3681,Brisbane
3682,Brisbane
3683,Brisbane
3684,Brisbane
3685,Brisbane
3686,Sydney
3687,Perth
3688,Sydney
3689,Brisbane
3690,Melbourne
3691,Brisbane
3692,Brisbane
3693,Perth
3694,Melbourne
3695,Brisbane
3696,Perth
3697,Sydney
3698,Brisbane
3699,Perth
3700,Brisbane
3701,Brisbane
3702,Sydney
3703,Melbourne
3704,Brisbane
3705,Melbourne
3706,Sydney
3707,Perth
3708,Brisbane
3709,Sydney
3710,Melbourne
3711,Melbourne
3712,Sydney
3713,Perth
3714,Melbourne
3715,Brisbane
3716,Brisbane
3717,Melbourne
3718,Perth
3719,Melbourne
3720,Brisbane
3721,Sydney
3722,Brisbane
3723,Perth
3724,Sydney
3725,Brisbane
3726,Sydney
3727,Sydney
3728,Perth
3729,Brisbane
3730,Perth
3731,Sydney
3732,Melbourne
3733,Perth
3734,Sydney
3735,Brisbane
3736,Melbourne
3737,Melbourne
3738,Melbourne
3739,Perth
3740,Sydney
3741,Brisbane
3742,Perth
3743,Melbourne
3744,Perth
3745,Brisbane
3746,Melbourne
3747,Perth
3748,Melbourne
3749,Brisbane
3750,Melbourne
3751,Brisbane
3752,Brisbane
3753,Perth
3754,Brisbane
3755,Melbourne
3756,Perth
3757,Sydney
3758,Perth
3759,Brisbane
3760,Sydney
3761,Melbourne
3762,Melbourne
3763,Melbourne
3764,Brisbane
3765,Sydney
3766,Sydney
3767,Brisbane
3768,Brisbane
3769,Perth
3770,Brisbane
3771,Brisbane
3772,Brisbane
3773,Perth
3774,Sydney
3775,Perth
3776,Sydney
3777,Sydney
3778,Sydney
3779,Perth
3780,Brisbane
3781,Perth
3782,Perth
3783,Perth
3784,Sydney
3785,Sydney
3786,Sydney
3787,Sydney
3788,Perth
3789,Brisbane
3790,Brisbane
3791,Melbourne
3792,Melbourne
3793,Brisbane
3794,Melbourne
3795,Sydney
3796,Brisbane
3797,Brisbane
3798,Brisbane
3799,Brisbane
3800,Brisbane
3801,Brisbane
3802,Sydney
3803,Perth
3804,Brisbane
3805,Perth
3806,Sydney
3807,Sydney
3808,Brisbane
3809,Melbourne
3810,Perth
3811,Melbourne
3812,Sydney
3813,Perth
3814,Melbourne
3815,Perth
3816,Perth
3817,Brisbane
3818,Sydney
3819,Sydney
3820,Brisbane
3821,Perth
3822,Melbourne
3823,Brisbane
3824,Sydney
3825,Brisbane
3826,Sydney
3827,Perth
3828,Perth
3829,Melbourne
3830,Perth
3831,Perth
3832,Sydney
3833,Brisbane
3834,Melbourne
3835,Melbourne
3836,Melbourne
3837,Brisbane
3838,Melbourne
3839,Perth
3840,Perth
3841,Perth
3842,Perth
3843,Brisbane
3844,Perth
3845,Perth
3846,Brisbane
3847,Brisbane
3848,Brisbane
3849,Perth
3850,Perth
3851,Melbourne
3852,Brisbane
3853,Brisbane
3854,Sydney
3855,Brisbane
3856,Perth
3857,Brisbane
3858,Brisbane
3859,Melbourne
3860,Sydney
3861,Melbourne
3862,Sydney
3863,Brisbane
3864,Perth
3865,Perth
3866,Perth
3867,Sydney
3868,Brisbane
3869,Melbourne
3870,Brisbane
3871,Brisbane
3872,Brisbane
3873,Perth
3874,Perth
3875,Perth
3876,Brisbane
3877,Perth
3878,Melbourne
3879,Brisbane
3880,Brisbane
3881,Perth
3882,Sydney
3883,Sydney
3884,Brisbane
3885,Melbourne
3886,Brisbane
3887,Melbourne
3888,Brisbane
3889,Brisbane
3890,Perth
3891,Perth
3892,Brisbane
3893,Brisbane
3894,Brisbane
3895,Perth
3896,Perth
3897,Melbourne
3898,Sydney
3899,Melbourne
3900,Perth
3901,Perth
3902,Brisbane
3903,Perth
3904,Melbourne
3905,Perth
3906,Perth
3907,Brisbane
3908,Perth
3909,Sydney
3910,Perth
3911,Perth
3912,Brisbane
3913,Melbourne
3914,Brisbane
3915,Melbourne
3916,Sydney
3917,Sydney
3918,Melbourne
3919,Perth
3920,Brisbane
3921,Perth
3922,Brisbane
3923,Perth
3924,Melbourne
3925,Sydney
3926,Brisbane
3927,Sydney
3928,Perth
3929,Brisbane
3930,Perth
3931,Brisbane
3932,Melbourne
3933,Sydney
3934,Perth
3935,Brisbane
3936,Sydney
3937,Melbourne
3938,Brisbane
3939,Perth
3940,Brisbane
3941,Perth
3942,Perth
3943,Perth
3944,Sydney
3945,Brisbane
3946,Perth
3947,Sydney
3948,Melbourne
3949,Sydney
3950,Perth
3951,Sydney
3952,Brisbane
3953,Brisbane
3954,Sydney
3955,Sydney
3956,Melbourne
3957,Melbourne
3958,Melbourne
3959,Melbourne
3960,Sydney
3961,Brisbane
3962,Brisbane
3963,Sydney
3964,Melbourne
3965,Perth
3966,Melbourne
3967,Melbourne
3968,Perth
3969,Brisbane
3970,Melbourne
3971,Brisbane
3972,Melbourne
3973,Sydney
3974,Melbourne
3975,Brisbane
3976,Perth
3977,Melbourne
3978,Melbourne
3979,Brisbane
3980,Sydney
3981,Sydney
3982,Melbourne
3983,Melbourne
3984,Perth
3985,Brisbane
3986,Sydney
3987,Melbourne
3988,Melbourne
3989,Sydney
3990,Sydney
3991,Perth
3992,Sydney
3993,Brisbane
3994,Perth
3995,Brisbane
3996,Sydney
3997,Melbourne
3998,Melbourne
3999,Perth
31000,Melbourne
31001,Melbourne
31002,Sydney
31003,Sydney
31004,Perth
31005,Sydney
31006,Brisbane
31007,Perth
31008,Brisbane
31009,Melbourne
31010,Melbourne
31011,Sydney
31012,Perth
31013,Sydney
31014,Brisbane
31015,Sydney
31016,Melbourne
31017,Perth
31018,Sydney
31019,Melbourne
31020,Melbourne
31021,Melbourne
31022,Perth
31023,Perth
31024,Perth
31025,Melbourne
31026,Sydney
31027,Melbourne
31028,Melbourne
31029,Perth
31030,Perth
31031,Melbourne
31032,Sydney
31033,Sydney
31034,Perth
31035,Perth
31036,Brisbane
31037,Sydney
31038,Perth
31039,Melbourne
31040,Perth
31041,Melbourne
31042,Sydney
31043,Perth
31044,Brisbane
31045,Melbourne
31046,Sydney
31047,Perth
31048,Brisbane
31049,Melbourne
31050,Brisbane
31051,Perth
31052,Brisbane
31053,Sydney
31054,Brisbane
31055,Melbourne
31056,Brisbane
31057,Melbourne
31058,Perth
31059,Melbourne
31060,Brisbane
31061,Perth
31062,Brisbane
31063,Sydney
31064,Sydney
31065,Sydney
31066,Brisbane
31067,Melbourne
31068,Brisbane
31069,Brisbane
31070,Brisbane
31071,Melbourne
31072,Brisbane
31073,Sydney
31074,Sydney
31075,Perth
31076,Perth
31077,Perth
31078,Brisbane
31079,Brisbane
31080,Brisbane
31081,Brisbane
31082,Perth
31083,Perth
31084,Melbourne
31085,Sydney
31086,Melbourne
31087,Perth
31088,Brisbane
31089,Melbourne
31090,Melbourne
31091,Perth
31092,Melbourne
31093,Perth
31094,Sydney
31095,Melbourne
31096,Melbourne
31097,Brisbane
31098,Brisbane
31099,Perth
31100,Perth
31101,Sydney
31102,Sydney
31103,Perth
31104,Perth
31105,Sydney
31106,Sydney
31107,Brisbane
31108,Melbourne
31109,Brisbane
31110,Brisbane
31111,Perth
31112,Perth
31113,Sydney
31114,Sydney
31115,Brisbane
31116,Sydney
31117,Perth
31118,Sydney
31119,Melbourne
31120,Sydney
31121,Sydney
31122,Sydney
31123,Melbourne
31124,Perth
31125,Brisbane
31126,Brisbane
31127,Melbourne
31128,Perth
31129,Melbourne
31130,Brisbane
31131,Perth
31132,Melbourne
31133,Melbourne
31134,Brisbane
31135,Brisbane
31136,Sydney
31137,Brisbane
31138,Melbourne
31139,Brisbane
31140,Melbourne
31141,Melbourne
31142,Perth
31143,Perth
31144,Brisbane
31145,Brisbane
31146,Perth
31147,Melbourne
31148,Sydney
31149,Perth
31150,Brisbane
31151,Melbourne
31152,Melbourne
31153,Sydney
31154,Sydney
31155,Perth
31156,Brisbane
31157,Perth
31158,Brisbane
31159,Sydney
31160,Perth
31161,Perth
31162,Perth
31163,Sydney
31164,Perth
31165,Melbourne
31166,Brisbane
31167,Perth
31168,Brisbane
31169,Sydney
31170,Perth
31171,Brisbane
31172,Brisbane
31173,Brisbane
31174,Sydney
31175,Perth
31176,Melbourne
31177,Melbourne
31178,Perth
31179,Perth
31180,Perth
31181,Melbourne
31182,Brisbane
31183,Brisbane
31184,Perth
31185,Perth
31186,Melbourne
31187,Sydney
31188,Perth
31189,Melbourne
31190,Perth
31191,Sydney
31192,Perth
31193,Melbourne
31194,Perth
31195,Sydney
31196,Brisbane
31197,Sydney
31198,Brisbane
31199,Melbourne
31200,Perth
31201,Sydney
31202,Sydney
31203,Melbourne
31204,Brisbane
31205,Perth
31206,Melbourne
31207,Perth
31208,Brisbane
31209,Brisbane
31210,Brisbane
31211,Perth
31212,Perth
31213,Sydney
31214,Brisbane
31215,Sydney
31216,Brisbane
31217,Perth
31218,Sydney
31219,Sydney
31220,Brisbane
31221,Sydney
31222,Brisbane
31223,Perth
31224,Perth
31225,Melbourne
31226,Melbourne
31227,Perth
31228,Brisbane
31229,Melbourne
31230,Melbourne
31231,Sydney
31232,Perth
31233,Brisbane
31234,Sydney
31235,Brisbane
31236,Perth
31237,Melbourne
31238,Melbourne
31239,Brisbane
31240,Melbourne
31241,Perth
31242,Perth
31243,Brisbane
31244,Melbourne
31245,Sydney
31246,Melbourne
31247,Sydney
31248,Perth
31249,Melbourne
31250,Brisbane
31251,Sydney
31252,Brisbane
31253,Brisbane
31254,Brisbane
31255,Perth
31256,Melbourne
31257,Brisbane
31258,Brisbane
31259,Sydney
31260,Melbourne
31261,Brisbane
31262,Melbourne
31263,Perth
31264,Melbourne
31265,Brisbane
31266,Perth
31267,Perth
31268,Sydney
31269,Brisbane
31270,Perth
31271,Melbourne
31272,Perth
31273,Perth
31274,Melbourne
31275,Sydney
31276,Sydney
31277,Perth
31278,Brisbane
31279,Brisbane
31280,Perth
31281,Brisbane
31282,Melbourne
31283,Perth
31284,Perth
31285,Melbourne
31286,Brisbane
31287,Perth
31288,Sydney
31289,Perth
31290,Brisbane
31291,Sydney
31292,Perth
31293,Sydney
31294,Sydney
31295,Brisbane
31296,Melbourne
31297,Melbourne
31298,Melbourne
31299,Sydney
31300,Perth
31301,Perth
31302,Brisbane
31303,Melbourne
31304,Melbourne
31305,Sydney
31306,Sydney
31307,Perth
31308,Perth
31309,Brisbane
31310,Brisbane
31311,Melbourne
31312,Brisbane
31313,Perth
31314,Sydney
31315,Melbourne
31316,Perth
31317,Brisbane
31318,Melbourne
31319,Brisbane
31320,Perth
31321,Perth
31322,Perth
31323,Melbourne
31324,Brisbane
31325,Sydney
31326,Melbourne
31327,Brisbane
31328,Melbourne
31329,Brisbane
31330,Sydney
31331,Perth
31332,Melbourne
31333,Sydney
31334,Sydney
31335,Perth
31336,Melbourne
31337,Melbourne
31338,Sydney
31339,Perth
31340,Sydney
31341,Perth
31342,Melbourne
31343,Perth
31344,Sydney
31345,Melbourne
31346,Perth
31347,Melbourne
31348,Melbourne
31349,Melbourne
31350,Sydney
31351,Perth
31352,Melbourne
31353,Melbourne
31354,Brisbane
31355,Melbourne
31356,Sydney
31357,Sydney
31358,Perth
31359,Melbourne
31360,Perth
31361,Perth
31362,Sydney
31363,Brisbane
31364,Sydney
31365,Sydney
31366,Sydney
31367,Perth
31368,Perth
31369,Perth
31370,Brisbane
31371,Melbourne
31372,Melbourne
31373,Sydney
31374,Melbourne
31375,Melbourne
31376,Sydney
31377,Perth
31378,Melbourne
31379,Perth
31380,Melbourne
31381,Brisbane
31382,Melbourne
31383,Perth
31384,Brisbane
31385,Melbourne
31386,Brisbane
31387,Melbourne
31388,Perth
31389,Perth
31390,Perth
31391,Sydney
31392,Brisbane
31393,Sydney
31394,Sydney
31395,Perth
31396,Melbourne
31397,Melbourne
31398,Sydney
31399,Brisbane
31400,Brisbane
31401,Perth
31402,Brisbane
31403,Perth
31404,Brisbane
31405,Perth
31406,Perth
31407,Brisbane
31408,Brisbane
31409,Perth
31410,Melbourne
31411,Brisbane
31412,Perth
31413,Melbourne
31414,Melbourne
31415,Brisbane
31416,Melbourne
31417,Sydney
31418,Melbourne
31419,Brisbane
31420,Sydney
31421,Melbourne
31422,Brisbane
31423,Brisbane
31424,Melbourne
31425,Brisbane
31426,Brisbane
31427,Melbourne
31428,Perth
31429,Perth
31430,Melbourne
31431,Perth
31432,Brisbane
31433,Brisbane
31434,Sydney
31435,Perth
31436,Sydney
31437,Brisbane
31438,Brisbane
31439,Perth
31440,Melbourne
31441,Melbourne
31442,Brisbane
31443,Melbourne
31444,Melbourne
31445,Melbourne
31446,Perth
31447,Brisbane
31448,Brisbane
31449,Perth
31450,Melbourne
31451,Melbourne
31452,Brisbane
31453,Melbourne
31454,Perth
31455,Melbourne
31456,Perth
31457,Melbourne
31458,Melbourne
31459,Brisbane
31460,Perth
31461,Perth
31462,Brisbane
31463,Melbourne
31464,Melbourne
31465,Sydney
31466,Brisbane
31467,Sydney
31468,Brisbane
31469,Perth
31470,Melbourne
31471,Perth
31472,Perth
31473,Melbourne
31474,Brisbane
31475,Perth
31476,Brisbane
31477,Perth
31478,Perth
31479,Brisbane
31480,Brisbane
31481,Sydney
31482,Melbourne
31483,Melbourne
31484,Perth
31485,Brisbane
31486,Brisbane
31487,Brisbane
31488,Sydney
31489,Perth
31490,Brisbane
31491,Melbourne
31492,Perth
31493,Melbourne
31494,Brisbane
31495,Perth
31496,Sydney
31497,Perth
31498,Melbourne
31499,Brisbane
31500,Melbourne
31501,Brisbane
31502,Sydney
31503,Brisbane
31504,Brisbane
31505,Melbourne
31506,Melbourne
31507,Sydney
31508,Brisbane
31509,Brisbane
31510,Perth
31511,Melbourne
31512,Brisbane
31513,Melbourne
31514,Melbourne
31515,Perth
31516,Sydney
31517,Sydney
31518,Melbourne
31519,Sydney
31520,Brisbane
31521,Melbourne
31522,Perth
31523,Melbourne
31524,Brisbane
31525,Perth
31526,Brisbane
31527,Brisbane
31528,Perth
31529,Sydney
31530,Perth
31531,Perth
31532,Brisbane
31533,Brisbane
31534,Perth
31535,Brisbane
31536,Perth
31537,Sydney
31538,Melbourne
31539,Sydney
31540,Brisbane
31541,Sydney
31542,Perth
31543,Brisbane
31544,Brisbane
31545,Melbourne
31546,Brisbane
31547,Perth
31548,Brisbane
31549,Melbourne
31550,Sydney
31551,Sydney
31552,Sydney
31553,Brisbane
31554,Melbourne
31555,Sydney
31556,Melbourne
31557,Brisbane
31558,Perth
31559,Perth
31560,Brisbane
31561,Perth
31562,Perth
31563,Melbourne
31564,Perth
31565,Perth
31566,Perth
31567,Brisbane
31568,Brisbane
31569,Perth
31570,Melbourne
31571,Brisbane
31572,Sydney
31573,Melbourne
31574,Brisbane
31575,Brisbane
31576,Melbourne
31577,Melbourne
31578,Perth
31579,Sydney
31580,Melbourne
31581,Sydney
31582,Sydney
31583,Perth
31584,Brisbane
31585,Sydney
31586,Melbourne
31587,Brisbane
31588,Melbourne
31589,Perth
31590,Sydney
31591,Sydney
31592,Sydney
31593,Brisbane
31594,Brisbane
31595,Melbourne
31596,Brisbane
31597,Perth
31598,Brisbane
31599,Sydney
31600,Sydney
31601,Perth
31602,Sydney
31603,Brisbane
31604,Melbourne
31605,Brisbane
31606,Brisbane
31607,Melbourne
31608,Sydney
31609,Perth
31610,Melbourne
31611,Sydney
31612,Melbourne
31613,Brisbane
31614,Perth
31615,Perth
31616,Brisbane
31617,Brisbane
31618,Melbourne
31619,Melbourne
31620,Perth
31621,Melbourne
31622,Brisbane
31623,Sydney
31624,Perth
31625,Perth
31626,Perth
31627,Sydney
31628,Melbourne
31629,Sydney
31630,Sydney
31631,Perth
31632,Melbourne
31633,Melbourne
31634,Perth
31635,Melbourne
31636,Sydney
31637,Perth
31638,Brisbane
31639,Sydney
31640,Sydney
31641,Melbourne
31642,Perth
31643,Sydney
31644,Sydney
31645,Sydney
31646,Perth
31647,Brisbane
31648,Melbourne
31649,Brisbane
31650,Melbourne
31651,Melbourne
31652,Brisbane
31653,Sydney
31654,Perth
31655,Perth
31656,Melbourne
31657,Melbourne
31658,Sydney
31659,Perth
31660,Sydney
31661,Melbourne
31662,Melbourne
31663,Melbourne
31664,Sydney
31665,Brisbane
31666,Brisbane
31667,Melbourne
31668,Brisbane
31669,Sydney
31670,Perth
31671,Perth
31672,Perth
31673,Perth
31674,Melbourne
31675,Melbourne
31676,Melbourne
31677,Perth
31678,Perth
31679,Melbourne
31680,Brisbane
31681,Sydney
31682,Brisbane
31683,Sydney
31684,Perth
31685,Brisbane
31686,Brisbane
31687,Sydney
31688,Brisbane
31689,Brisbane
31690,Brisbane
31691,Perth
31692,Brisbane
31693,Perth
31694,Sydney
31695,Melbourne
31696,Melbourne
31697,Brisbane
31698,Brisbane
31699,Perth
31700,Brisbane
31701,Perth
31702,Sydney
31703,Perth
31704,Melbourne
31705,Perth
31706,Perth
31707,Perth
31708,Perth
31709,Perth
